cantidad,tamano_num,monto_total,categoria,tamano_proveedor,region_comprador
1,2,4524.0,Cereales y Legumbres,Pequeña,Region de los Lagos
15,2,7665.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
40,3,52000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
144,3,590400.0,Productos lácteos y huevos,Mediana,Region de Coquimbo
30,2,41700.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
15,2,29850.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,4,57282.0,Cereales y Legumbres,Grande,Region de Los Rios
10,2,15290.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,23450.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
18,2,191880.0,Pescados y mariscos,Pequeña,Region de los Lagos
4,2,4236.0,Condimentos y preservantes,Pequeña,Region de los Lagos
10,2,19700.0,Condimentos y preservantes,Pequeña,Region de los Lagos
5,2,2480.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
18,2,16308.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,13380.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,138208.0,Pescados y mariscos,Pequeña,Region de los Lagos
235,1,396447.04,Productos de panadería,Micro,Region de Los Rios
20,2,14520.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
4,2,1848.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
150,3,142500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
115,3,172500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
1,3,9000.0,Condimentos y preservantes,Mediana,Region de Atacama
6,2,14346.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,137080.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
20,2,57320.0,Condimentos y preservantes,Pequeña,Region de los Lagos
12,2,24696.0,Condimentos y preservantes,Pequeña,Region de los Lagos
3,2,4413.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,10760.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
278,2,401710.0,Bebidas,Pequeña,Region de Tarapaca
30,2,21000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,10588.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
12,2,14016.0,Condimentos y preservantes,Pequeña,Region de los Lagos
30,2,39840.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,5462.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
80,3,100880.0,Condimentos y preservantes,Mediana,Region de los Lagos
40,3,95800.0,Condimentos y preservantes,Mediana,Region de los Lagos
68,2,89760.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
50,3,37500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
80,2,264000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,7528.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,42840.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
10,2,81200.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
8,2,16152.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
15,2,14490.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
19,2,13870.0,Bebidas,Pequeña,Region de los Lagos
4,2,10560.0,Cereales y Legumbres,Pequeña,Region de los Lagos
30,3,42000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
40,3,60000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
1,2,16700.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,3782.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,2100.0,Bebidas,Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,3,14000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
95,2,159600.0,Bebidas,Pequeña,Region de Atacama
5,2,7140.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
5,2,7985.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,4,27500.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Grande,Region de los Lagos
7,2,37023.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,2900.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,20226.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
5,2,86380.0,Pescados y mariscos,Pequeña,Region de los Lagos
8,2,19968.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,9228.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
30,2,44130.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,8118.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
30,2,52500.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
12,2,55080.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
5,2,43900.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
6,2,42840.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
2,2,1698.0,Condimentos y preservantes,Pequeña,Region de los Lagos
18,2,58986.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
4,2,10560.0,Cereales y Legumbres,Pequeña,Region de los Lagos
3,2,2244.0,Cereales y Legumbres,Pequeña,Region de los Lagos
11,2,9966.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,1798.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,20808.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,7150.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
12,2,19788.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
5,2,15250.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
4,2,7756.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
70,2,54040.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
4,2,54444.0,Pescados y mariscos,Pequeña,Region de los Lagos
125,3,125000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
160,3,224000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
25,2,39750.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
3,2,10590.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,6810.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,48414.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
3,2,37134.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
2,2,43764.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
12,2,10872.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
48,2,37056.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
6,2,98370.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
3,2,22917.0,Condimentos y preservantes,Pequeña,Region de los Lagos
2,2,14118.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,10086.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,12606.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,19662.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
200,2,258000.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
4,2,27336.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,7090.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
30,3,15000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
40,2,71000.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
45,2,76050.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
480,4,1517424.0,"Tabaco, productos para fumar y substitutos",Grande,Region de Valparaiso
6,2,11634.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,4614.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
5,2,49950.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
10,2,40500.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
1,2,794.0,Condimentos y preservantes,Pequeña,Region de los Lagos
16,2,11344.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
12,2,13440.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,5664.0,Cereales y Legumbres,Pequeña,Region de los Lagos
2,2,9048.0,Cereales y Legumbres,Pequeña,Region de los Lagos
22,2,55000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
55,2,200200.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
10,2,19700.0,Condimentos y preservantes,Pequeña,Region de los Lagos
360,1,90720.0,Productos lácteos y huevos,Micro,Region del Biobio
12,2,10872.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,20808.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
150,2,270000.0,Bebidas,Pequeña,Region de Valparaiso
10,3,35290.0,Pescados y mariscos,Mediana,Region Aysen del General Carlos IbaNez del Campo
5,3,11345.0,Condimentos y preservantes,Mediana,Region Aysen del General Carlos IbaNez del Campo
24,3,31896.0,Condimentos y preservantes,Mediana,Region Aysen del General Carlos IbaNez del Campo
20,3,24000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
1,2,940.0,Condimentos y preservantes,Pequeña,Region de los Lagos
50,3,33600.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
20,3,24000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
7,2,129500.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
66,2,104940.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
3,2,6000.0,Cereales y Legumbres,Pequeña,Region de la Araucania
6,2,35142.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,53410.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
8,2,9752.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
8,2,27328.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,2216.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,4614.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
5,2,81975.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
12,2,111660.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
5,2,50565.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
4,2,2652.0,Condimentos y preservantes,Pequeña,Region de los Lagos
6,2,12240.0,Condimentos y preservantes,Pequeña,Region de los Lagos
15,2,23010.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,5461.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
20,3,28000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
100,3,95000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
4,2,6928.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
5,2,3975.0,Condimentos y preservantes,Pequeña,Region de los Lagos
2,2,1880.0,Condimentos y preservantes,Pequeña,Region de los Lagos
24,2,12720.0,Condimentos y preservantes,Pequeña,Region de los Lagos
3,2,6927.0,Condimentos y preservantes,Pequeña,Region de los Lagos
10,2,19900.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,3076.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,1798.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,5125.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,16688.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
1,2,3028.0,Aceites y grasas comestibles,Pequeña,Region de los Lagos
40,2,79600.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
4,2,14400.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
4,2,12400.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
2,2,2100.0,Condimentos y preservantes,Pequeña,Region de la Araucania
20,2,27800.0,Alimentos preparados y conservados,Pequeña,Region de la Araucania
2,2,8600.0,Bebidas,Pequeña,Region de la Araucania
4,2,3624.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,5436.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,9998.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
200,4,2780000.0,Cereales y Legumbres,Grande,Region del Maule
160,3,329440.0,Productos de panadería,Mediana,Region del Nuble
15,2,18390.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
6,2,9198.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
100,4,4537500.0,"Tabaco, productos para fumar y substitutos",Grande,Region de Valparaiso
60,3,30000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
100,2,293000.0,Productos de panadería,Pequeña,Region del Maule
380,4,2276200.0,Productos de carne y aves de corral,Grande,Region de Magallanes y de la Antartica
111,2,194250.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
64,2,99200.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
25,1,222500.0,Condimentos y preservantes,Micro,Region del Nuble
30,2,51900.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
11,2,88000.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
6,2,78000.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
6,2,84000.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
7,2,5005.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
10,2,23520.0,"Frutas, verduras y frutos secos",Pequeña,Region de Antofagasta
20,2,16800.0,"Frutas, verduras y frutos secos",Pequeña,Region de Antofagasta
10,2,21000.0,"Frutas, verduras y frutos secos",Pequeña,Region de Antofagasta
480,4,1517424.0,"Tabaco, productos para fumar y substitutos",Grande,Region de Valparaiso
10,2,13000.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
20,2,66000.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
3,2,14400.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
5,2,37000.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
2,2,3980.0,Condimentos y preservantes,Pequeña,Region de la Araucania
16,2,16800.0,Condimentos y preservantes,Pequeña,Region de la Araucania
15,2,20850.0,Alimentos preparados y conservados,Pequeña,Region de la Araucania
60,3,72000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
20,2,33200.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,4440.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
100,2,130000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
5,2,22450.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,36000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,882353.0,Bebidas,Pequeña,Region de Arica y Parinacota
125,2,153250.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
10,2,10220.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
20,2,30000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
40,2,120640.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
62,2,4947600.0,Bebidas,Pequeña,Region Metropolitana de Santiago
85,2,85000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
85,4,1691500.0,Cereales y Legumbres,Grande,Region Aysen del General Carlos IbaNez del Campo
1,2,8176.0,Condimentos y preservantes,Pequeña,Region de Valparaiso
20,2,30660.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
25,2,30650.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
20,2,16360.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
6,2,14976.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,7314.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
25,2,39750.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,18900.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,30660.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
4,2,7756.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,59940.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
6,2,60678.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
40,2,10880.0,Bebidas,Pequeña,Region de los Lagos
15,2,68070.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
80,2,142000.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
50,3,33600.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
30,3,42000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
5,3,17500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
40,3,60000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
40,2,43280.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,48900.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
14,2,22260.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
